customer_id,total_spend,transaction_count,avg_transaction_amount
2374,191.67,3,63.89
14637,191.65999999999997,4,47.91
7779,191.64000000000001,3,63.88
5038,191.58,5,38.32
7195,191.54000000000002,2,95.77
13740,191.51999999999998,3,63.84
5182,191.45,3,63.82
7518,191.44,5,38.29
18649,191.42999999999998,4,47.86
10235,191.42,5,38.28
2188,191.39000000000001,5,38.28
14374,191.3,2,95.65
10525,191.28,6,31.88
4453,191.28,3,63.76
3548,191.26999999999998,4,47.82
12188,191.22,5,38.24
15749,191.22,4,47.8
13015,191.22,4,47.8
13447,191.15,3,63.72
13990,191.13,2,95.56
12148,191.09,4,47.77
150,191.07,2,95.54
11197,191.0,2,95.5
5123,190.94,1,190.94
1928,190.89,2,95.44
1634,190.85,1,190.85
5606,190.85,1,190.85
12543,190.78,3,63.59
15191,190.76999999999998,4,47.69
10731,190.76,4,47.69
514,190.64,2,95.32
10637,190.55,4,47.64
9869,190.54999999999998,2,95.28
16719,190.54,2,95.27
7544,190.49,3,63.5
1496,190.49,5,38.1
7961,190.47,4,47.62
17302,190.45999999999998,7,27.21
12145,190.45,2,95.22
2139,190.42000000000002,4,47.6
1889,190.4,5,38.08
1299,190.38,3,63.46
4074,190.37,2,95.18
19005,190.36,4,47.59
14963,190.35,6,31.72
15906,190.34,3,63.45
12601,190.32,3,63.44
19417,190.3,2,95.15
6521,190.28,3,63.43
12351,190.26999999999998,3,63.42
11169,190.25,3,63.42
586,190.19,3,63.4
16653,190.14000000000001,2,95.07
18595,190.14,1,190.14
19981,190.14,4,47.54
7253,190.13,5,38.03
3660,190.1,3,63.37
6369,190.1,3,63.37
8982,190.08,7,27.15
6080,190.07,6,31.68
10857,190.04999999999998,3,63.35
2663,190.04,2,95.02
6872,190.01,3,63.34
18925,190.01,2,95.0
3729,189.98000000000002,3,63.33
14015,189.96,1,189.96
957,189.96,1,189.96
13947,189.96,1,189.96
19193,189.96,1,189.96
1494,189.91,4,47.48
6536,189.89,5,37.98
6793,189.87,4,47.47
2435,189.84,2,94.92
11484,189.70000000000002,2,94.85
15634,189.7,6,31.62
6894,189.7,2,94.85
13077,189.60999999999999,2,94.8
6239,189.60999999999999,2,94.8
14185,189.6,2,94.8
3820,189.58,3,63.19
17107,189.57999999999998,3,63.19
2118,189.53,5,37.91
7332,189.5,4,47.38
13555,189.46,3,63.15
11308,189.43,4,47.36
7186,189.38,2,94.69
15620,189.3,2,94.65
10980,189.3,5,37.86
4219,189.29,2,94.64
4076,189.25,2,94.62
1543,189.19,4,47.3
4926,189.15,3,63.05
4884,189.07,3,63.02
10635,189.06,4,47.26
12207,189.06,4,47.26
14170,188.95,2,94.48
8808,188.91000000000003,4,47.23
14652,188.9,4,47.22
16792,188.82,3,62.94
17009,188.8,4,47.2
13387,188.71,5,37.74
22,188.7,2,94.35
5484,188.69,2,94.34
3514,188.63,3,62.88
7485,188.6,2,94.3
4427,188.6,6,31.43
16137,188.58,3,62.86
16451,188.56,1,188.56
14092,188.5,5,37.7
9709,188.48000000000002,3,62.83
13800,188.44,1,188.44
11811,188.42,3,62.81
1025,188.42,4,47.1
636,188.35999999999999,3,62.79
17774,188.3,3,62.77
17986,188.29,3,62.76
7458,188.26999999999998,4,47.07
18987,188.24,4,47.06
9807,188.22,3,62.74
17503,188.2,2,94.1
2618,188.2,6,31.37
1544,188.11,4,47.03
4106,188.1,3,62.7
18182,188.08999999999997,2,94.04
9207,188.01000000000002,4,47.0
12319,188.0,3,62.67
1020,187.93,2,93.96
18360,187.9,2,93.95
9910,187.85000000000002,2,93.93
6066,187.82,2,93.91
3667,187.81,2,93.9
17994,187.79,2,93.9
5297,187.76999999999998,3,62.59
1979,187.75,4,46.94
7804,187.74,6,31.29
18247,187.74,4,46.94
8118,187.7,4,46.92
502,187.63,4,46.91
366,187.57,1,187.57
3872,187.56,2,93.78
16450,187.53,3,62.51
3577,187.53,4,46.88
17497,187.48,2,93.74
19609,187.33,2,93.66
1198,187.29,5,37.46
14352,187.23999999999998,4,46.81
4970,187.22,3,62.41
6565,187.2,3,62.4
17412,187.18,2,93.59
1559,187.16,4,46.79
18148,187.12,1,187.12
13272,187.07000000000002,3,62.36
15372,187.04,4,46.76
9131,186.94,1,186.94
13005,186.92,4,46.73
5811,186.87,3,62.29
3888,186.84,3,62.28
13332,186.75,5,37.35
19147,186.74,2,93.37
4811,186.72,4,46.68
2808,186.68,3,62.23
50,186.6,1,186.6
18367,186.57999999999998,5,37.32
3864,186.57000000000002,2,93.29
2825,186.56,3,62.19
4456,186.52,3,62.17
13836,186.5,2,93.25
13539,186.44,8,23.3
13661,186.38,3,62.13
16954,186.31,2,93.16
12798,186.3,3,62.1
14081,186.25,2,93.12
7613,186.19,2,93.1
7111,186.15,3,62.05
10094,186.14999999999998,4,46.54
4942,186.13,3,62.04
849,186.13,2,93.06
4173,186.10999999999999,3,62.04
1211,186.07,4,46.52
9618,186.04,5,37.21
5094,186.04,2,93.02
2200,185.98000000000002,2,92.99
6908,185.87,3,61.96
9868,185.81,3,61.94
15112,185.77,3,61.92
13333,185.76999999999998,4,46.44
18074,185.73000000000002,2,92.86
3958,185.69,3,61.9
5851,185.64,5,37.13
12718,185.6,4,46.4
417,185.57999999999998,3,61.86
2217,185.57,2,92.78
17767,185.53000000000003,4,46.38
1231,185.51999999999998,4,46.38
12649,185.48000000000002,4,46.37
7943,185.42000000000002,2,92.71
4692,185.38,3,61.79
7308,185.36,2,92.68
8361,185.34,1,185.34
17444,185.34,1,185.34
3134,185.28,3,61.76
16075,185.26999999999998,4,46.32
14526,185.25,3,61.75
19016,185.21,1,185.21
10257,185.17,4,46.29
5952,185.12,3,61.71
6039,185.12,2,92.56
16539,185.09,3,61.7
9504,185.06,5,37.01
6180,185.06,3,61.69
6654,185.01999999999998,6,30.84
6310,184.97,5,36.99
2765,184.9,5,36.98
5846,184.88,1,184.88
4118,184.82999999999998,3,61.61
1069,184.81,3,61.6
11615,184.8,3,61.6
14834,184.76999999999998,2,92.38
7853,184.75,4,46.19
15973,184.67,6,30.78
12714,184.65,4,46.16
2795,184.63,4,46.16
3812,184.61,2,92.3
11853,184.58999999999997,2,92.29
13829,184.55,2,92.28
3830,184.51999999999998,2,92.26
10785,184.5,4,46.12
6727,184.49,5,36.9
18278,184.46,2,92.23
14982,184.45,3,61.48
14896,184.44,2,92.22
16534,184.43,4,46.11
8383,184.41,3,61.47
16199,184.41,2,92.2
16820,184.39,6,30.73
17655,184.33999999999997,3,61.45
15650,184.31,6,30.72
1103,184.29000000000002,2,92.15
15375,184.28,6,30.71
6208,184.25,4,46.06
2669,184.2,1,184.2
16070,184.2,1,184.2
8812,184.2,4,46.05
6653,184.2,1,184.2
10655,184.15,1,184.15
4723,184.15,1,184.15
14325,184.09,4,46.02
11021,184.05,3,61.35
4464,184.04,4,46.01
8201,184.01999999999998,3,61.34
17218,184.01,4,46.0
3843,183.92000000000002,2,91.96
19778,183.85,2,91.92
8015,183.82999999999998,2,91.92
7820,183.76999999999998,3,61.26
4337,183.73000000000002,4,45.93
15680,183.73,4,45.93
19883,183.67000000000002,4,45.92
17063,183.67000000000002,2,91.84
3009,183.67,2,91.84
4369,183.66000000000003,3,61.22
1512,183.65,3,61.22
1913,183.60999999999999,3,61.2
6464,183.57,3,61.19
9379,183.54999999999998,3,61.18
10522,183.54,3,61.18
5393,183.52,1,183.52
739,183.46,2,91.73
9704,183.42,1,183.42
6035,183.4,3,61.13
6992,183.35,1,183.35
17542,183.35,1,183.35
11504,183.35,1,183.35
11187,183.35,1,183.35
13922,183.32999999999998,2,91.66
6337,183.32,3,61.11
14343,183.32,5,36.66
2589,183.29000000000002,3,61.1
14507,183.26,1,183.26
12233,183.24,2,91.62
11096,183.21,2,91.6
15307,183.04,3,61.01
5783,183.0,5,36.6
4920,182.93,3,60.98
19833,182.88,3,60.96
8848,182.75,3,60.92
5241,182.72,4,45.68
3322,182.7,6,30.45
17924,182.7,3,60.9
17770,182.63,4,45.66
8459,182.60000000000002,4,45.65
17499,182.58,1,182.58
18419,182.58,1,182.58
4136,182.57,3,60.86
9083,182.51,5,36.5
15309,182.47,2,91.24
13540,182.44,3,60.81
656,182.43,5,36.49
14568,182.42000000000002,4,45.6
1802,182.3,3,60.77
9464,182.28,5,36.46
528,182.23000000000002,3,60.74
19041,182.23000000000002,4,45.56
1770,182.23,5,36.45
8650,182.18,5,36.44
5040,182.16,4,45.54
17616,182.14,2,91.07
11130,182.13,3,60.71
5610,182.04,3,60.68
8769,182.01,6,30.33
669,181.94,7,25.99
696,181.92000000000002,4,45.48
17459,181.88,3,60.63
5706,181.85999999999999,4,45.46
3091,181.84,2,90.92
7575,181.76999999999998,3,60.59
6740,181.65,2,90.82
15821,181.64000000000001,3,60.55
2745,181.63,2,90.82
3118,181.61,4,45.4
7424,181.53,4,45.38
19246,181.53,1,181.53
14556,181.51,5,36.3
12263,181.51,2,90.76
6124,181.44,1,181.44
12984,181.33,2,90.66
6165,181.28,2,90.64
11078,181.22000000000003,2,90.61
15529,181.22,2,90.61
19034,181.17,4,45.29
13280,181.16000000000003,2,90.58
18151,181.16,1,181.16
11532,181.14999999999998,4,45.29
9874,181.12,5,36.22
15786,181.09,4,45.27
1947,181.05,2,90.52
2098,181.02999999999997,3,60.34
10159,180.99,3,60.33
15722,180.97,6,30.16
4897,180.94,3,60.31
2392,180.89,3,60.3
14760,180.88,6,30.15
15358,180.81,1,180.81
1606,180.81,1,180.81
1363,180.81,5,36.16
13692,180.76,3,60.25
10652,180.71,1,180.71
5192,180.71,4,45.18
1030,180.68,3,60.23
4229,180.64,4,45.16
11540,180.61,2,90.3
12235,180.60999999999999,4,45.15
19958,180.6,3,60.2
16502,180.59,4,45.15
10679,180.57999999999998,3,60.19
8176,180.57,3,60.19
1501,180.57,2,90.28
11092,180.57,2,90.28
7547,180.55,2,90.28
193,180.55,6,30.09
16945,180.41,2,90.2
8315,180.4,6,30.07
18848,180.33,1,180.33
14974,180.33,1,180.33
9240,180.32,1,180.32
11007,180.28,1,180.28
6736,180.28,1,180.28
15610,180.25,4,45.06
6607,180.23000000000002,3,60.08
18861,180.20999999999998,5,36.04
2408,180.11,4,45.03
1130,180.05,3,60.02
5062,179.94,2,89.97
9327,179.93,3,59.98
4763,179.93,3,59.98
17019,179.88,5,35.98
1526,179.88,4,44.97
19491,179.87,5,35.97
3940,179.86,3,59.95
12784,179.86,4,44.96
11654,179.85,5,35.97
18964,179.84,3,59.95
12951,179.79,1,179.79
1284,179.67000000000002,4,44.92
18116,179.64999999999998,2,89.82
14998,179.62,3,59.87
9012,179.61,1,179.61
5793,179.59,4,44.9
357,179.55,1,179.55
702,179.51999999999998,5,35.9
8002,179.51,2,89.76
4626,179.51,3,59.84
19295,179.48000000000002,2,89.74
7774,179.47,2,89.74
2258,179.45,3,59.82
12327,179.44,3,59.81
15915,179.4,1,179.4
3348,179.4,1,179.4
18625,179.35999999999999,3,59.79
9043,179.28,1,179.28
12893,179.28,1,179.28
13372,179.27,3,59.76
15556,179.25,3,59.75
925,179.22,3,59.74
19673,179.20999999999998,3,59.74
6226,179.15,4,44.79
18921,179.1,5,35.82
12809,179.06,1,179.06
4359,179.06,1,179.06
11418,179.06,1,179.06
5899,179.03,4,44.76
9263,179.01999999999998,2,89.51
10292,179.01999999999998,2,89.51
15406,178.99,5,35.8
13463,178.9,5,35.78
6888,178.88,3,59.63
16350,178.84,4,44.71
19983,178.83,2,89.42
7972,178.81,3,59.6
5142,178.8,5,35.76
774,178.78,3,59.59
7479,178.76000000000002,3,59.59
7646,178.74,4,44.68
19301,178.68,3,59.56
13664,178.67000000000002,4,44.67
15579,178.63,3,59.54
2922,178.61,4,44.65
10524,178.57,4,44.64
16292,178.5,3,59.5
8795,178.42000000000002,4,44.6
2272,178.42,4,44.6
9975,178.41,4,44.6
12539,178.38,4,44.6
11370,178.37,3,59.46
2504,178.35,3,59.45
14154,178.34,3,59.45
13995,178.28,4,44.57
972,178.25,4,44.56
13076,178.21,2,89.1
5941,178.19,4,44.55
8482,178.18,2,89.09
15144,178.18,4,44.54
2216,178.09,2,89.04
8033,178.09,2,89.04
9075,178.08,2,89.04
14525,178.07,5,35.61
11480,178.04,2,89.02
13653,178.03,3,59.34
15990,178.03,2,89.02
18478,177.98,2,88.99
8895,177.91,3,59.3
6542,177.87,3,59.29
13420,177.85,2,88.92
410,177.84,1,177.84
6052,177.84,3,59.28
10087,177.81,1,177.81
15459,177.8,2,88.9
7094,177.8,3,59.27
8310,177.76999999999998,5,35.55
19414,177.76,3,59.25
12348,177.76,4,44.44
5057,177.73,4,44.43
17031,177.73,4,44.43
9326,177.70999999999998,6,29.62
9334,177.66,3,59.22
17749,177.63,3,59.21
5777,177.61,6,29.6
5499,177.56,2,88.78
1380,177.48000000000002,2,88.74
4096,177.42000000000002,3,59.14
2014,177.4,5,35.48
8783,177.38,4,44.34
7572,177.37,2,88.68
3043,177.32999999999998,4,44.33
15258,177.31,2,88.66
5082,177.27,4,44.32
7397,177.26999999999998,2,88.64
17967,177.23,3,59.08
15774,177.15,1,177.15
3092,177.07999999999998,3,59.03
18349,177.07,2,88.54
2233,177.04,2,88.52
11839,177.0,5,35.4
11447,176.97,2,88.48
13584,176.92,3,58.97
19730,176.85,2,88.42
5624,176.83,3,58.94
543,176.82,4,44.2
12452,176.79,5,35.36
1388,176.75,2,88.38
6659,176.70999999999998,4,44.18
12804,176.68,4,44.17
7537,176.65,2,88.32
17715,176.64999999999998,3,58.88
9971,176.64,3,58.88
5934,176.57,3,58.86
4275,176.55,2,88.28
6064,176.53,3,58.84
19544,176.5,4,44.12
16033,176.45000000000002,3,58.82
9289,176.42,4,44.1
1395,176.41,2,88.2
16935,176.39,4,44.1
1318,176.38,2,88.19
10062,176.38,2,88.19
1421,176.35000000000002,2,88.18
19514,176.26999999999998,4,44.07
152,176.24,4,44.06
17577,176.23000000000002,5,35.25
11964,176.22,3,58.74
6467,176.21,4,44.05
19951,176.19,3,58.73
5866,176.19,2,88.1
16212,176.18,4,44.04
3003,176.15,4,44.04
10638,176.13,3,58.71
18930,176.09,3,58.7
16417,176.09,2,88.04
9814,176.02,1,176.02
123,175.97,3,58.66
8189,175.91,4,43.98
7257,175.86,3,58.62
14841,175.85000000000002,2,87.93
1412,175.83,5,35.17
7618,175.79,3,58.6
211,175.76,4,43.94
15516,175.74,8,21.97
11182,175.73000000000002,3,58.58
144,175.72,2,87.86
4764,175.71,2,87.86
2511,175.71,4,43.93
10797,175.68,1,175.68
9944,175.65,3,58.55
1169,175.65,2,87.82
3753,175.64,4,43.91
13480,175.62,2,87.81
13061,175.62,2,87.81
4234,175.6,5,35.12
9609,175.59,1,175.59
19447,175.56,2,87.78
3889,175.56,3,58.52
18700,175.51,2,87.76
16378,175.5,1,175.5
560,175.46,3,58.49
14606,175.36999999999998,2,87.68
5785,175.35,3,58.45
1164,175.25,3,58.42
14500,175.23,5,35.05
12964,175.21,3,58.4
452,175.20999999999998,4,43.8
19739,174.97,3,58.32
2328,174.93,3,58.31
12048,174.82999999999998,3,58.28
19652,174.81,3,58.27
19271,174.79,3,58.26
14944,174.76,2,87.38
10098,174.73000000000002,3,58.24
11760,174.70000000000002,3,58.23
748,174.66,3,58.22
2530,174.62,3,58.21
8981,174.57000000000002,5,34.91
14761,174.57,3,58.19
13052,174.53,4,43.63
6274,174.43,2,87.22
9307,174.39,2,87.2
18686,174.39,2,87.2
9715,174.39,5,34.88
17915,174.27,1,174.27
17947,174.27,1,174.27
1769,174.2,3,58.07
19108,174.12,3,58.04
6095,174.12,5,34.82
12670,174.07,3,58.02
17120,174.04000000000002,2,87.02
14485,174.02,6,29.0
7742,174.0,4,43.5
5248,173.98,6,29.0
16078,173.95,5,34.79
11525,173.93,4,43.48
4153,173.92000000000002,5,34.78
18997,173.91,2,86.96
15275,173.91,4,43.48
18089,173.88,3,57.96
19288,173.85999999999999,3,57.95
18596,173.85,3,57.95
15376,173.79000000000002,5,34.76
5208,173.75,1,173.75
10554,173.75,1,173.75
10914,173.75,2,86.88
3030,173.66,4,43.42
17916,173.65,4,43.41
13404,173.62,1,173.62
15877,173.61,2,86.8
2577,173.47,4,43.37
6625,173.47,3,57.82
15238,173.43,5,34.69
12536,173.41000000000003,3,57.8
18726,173.37,1,173.37
8536,173.34,4,43.34
1038,173.32999999999998,2,86.66
14155,173.29,4,43.32
17282,173.29,3,57.76
18284,173.28,1,173.28
14613,173.24,6,28.87
15998,173.2,4,43.3
2810,173.15,4,43.29
14684,173.14,2,86.57
10237,173.10000000000002,3,57.7
7453,172.99,2,86.5
17149,172.95,3,57.65
17619,172.94,4,43.24
5056,172.85999999999999,2,86.43
18855,172.84,3,57.61
17034,172.81,1,172.81
17736,172.8,3,57.6
2927,172.79000000000002,2,86.4
7430,172.7,3,57.57
17213,172.64,3,57.55
16623,172.63,5,34.53
19397,172.53,2,86.26
8844,172.47,6,28.74
18849,172.45999999999998,2,86.23
19878,172.45,3,57.48
2170,172.4,3,57.47
15870,172.32000000000002,3,57.44
5979,172.31,3,57.44
1655,172.25,2,86.12
17443,172.24,5,34.45
9737,172.17000000000002,4,43.04
9694,172.09,3,57.36
1379,172.07999999999998,3,57.36
10908,172.06,2,86.03
17428,172.05,3,57.35
2421,172.01999999999998,3,57.34
11712,171.95999999999998,3,57.32
2503,171.94,3,57.31
9638,171.92000000000002,3,57.31
610,171.92,2,85.96
17949,171.88,5,34.38
855,171.85,2,85.92
4905,171.8,2,85.9
7543,171.74,3,57.25
1145,171.69,5,34.34
1208,171.64,1,171.64
10715,171.64,1,171.64
12730,171.64,3,57.21
13916,171.63,5,34.33
16925,171.62,2,85.81
18612,171.56,2,85.78
5340,171.52,3,57.17
18439,171.5,1,171.5
13403,171.48,3,57.16
14157,171.46,4,42.86
2857,171.44,1,171.44
3103,171.42,4,42.86
14810,171.3,3,57.1
13509,171.19,3,57.06
121,171.19,2,85.6
6594,171.09,2,85.54
16002,171.07,4,42.77
11037,171.04000000000002,2,85.52
11573,170.97,3,56.99
13327,170.93,3,56.98
19792,170.92000000000002,2,85.46
10523,170.89000000000001,5,34.18
6438,170.87,3,56.96
5891,170.87,2,85.44
5306,170.84,2,85.42
15575,170.75,4,42.69
9738,170.70000000000002,2,85.35
14056,170.69,2,85.34
10684,170.68,2,85.34
17960,170.67000000000002,3,56.89
3250,170.65,7,24.38
14545,170.64000000000001,2,85.32
13401,170.61,2,85.3
16614,170.55,3,56.85
5049,170.54000000000002,2,85.27
8292,170.53,2,85.26
10511,170.53,2,85.26
18353,170.52,4,42.63
10574,170.48,7,24.35
7136,170.43,3,56.81
14964,170.41,3,56.8
18759,170.38,3,56.79
3083,170.37,2,85.18
1757,170.37,5,34.07
6255,170.32,2,85.16
9514,170.3,3,56.77
9567,170.29999999999998,4,42.58
9564,170.28,2,85.14
5388,170.19,2,85.1
12269,170.14999999999998,5,34.03
3619,170.12,1,170.12
4880,170.09,2,85.04
12538,170.07,3,56.69
10922,170.01999999999998,3,56.67
18856,169.97,4,42.49
8905,169.88,4,42.47
13534,169.77,3,56.59
2069,169.7,4,42.42
4996,169.68,3,56.56
1593,169.66,2,84.83
5301,169.64,3,56.55
1759,169.62,1,169.62
1547,169.54,1,169.54
1588,169.54,1,169.54
1461,169.54,1,169.54
1964,169.5,3,56.5
7240,169.49,3,56.5
16776,169.45,6,28.24
9222,169.44,4,42.36
3961,169.44,3,56.48
5180,169.36,5,33.87
9280,169.34,3,56.45
8638,169.32,3,56.44
15996,169.3,2,84.65
14197,169.28,1,169.28
1317,169.24,3,56.41
2590,169.23000000000002,2,84.62
16293,169.22,4,42.3
16950,169.20000000000002,2,84.6
19725,169.18,2,84.59
8391,169.16,2,84.58
11224,169.13,3,56.38
749,169.08,3,56.36
16146,169.07000000000002,2,84.54
10945,169.06,2,84.53
7494,169.02999999999997,2,84.51
15961,169.0,3,56.33
11156,168.93,3,56.31
1591,168.92000000000002,3,56.31
17374,168.87,4,42.22
13525,168.85,4,42.21
13685,168.82,3,56.27
7287,168.8,5,33.76
15353,168.79000000000002,3,56.26
882,168.78,3,56.26
2000,168.73,1,168.73
9989,168.7,3,56.23
1444,168.69,3,56.23
326,168.69,2,84.34
11999,168.67000000000002,2,84.34
3154,168.67,2,84.34
14802,168.66,2,84.33
17853,168.65,3,56.22
6170,168.58,4,42.14
8578,168.56,3,56.19
4227,168.55,4,42.14
10860,168.48999999999998,5,33.7
9282,168.48,3,56.16
10065,168.44,6,28.07
4828,168.42999999999998,2,84.21
14499,168.42,4,42.1
12266,168.41,3,56.14
11717,168.39000000000001,2,84.2
18328,168.38,4,42.1
423,168.37,2,84.18
6637,168.37,3,56.12
16118,168.36,1,168.36
13181,168.32,6,28.05
4599,168.27,3,56.09
12705,168.25,3,56.08
18574,168.24,6,28.04
13033,168.19,5,33.64
14250,168.18,1,168.18
1944,168.18,1,168.18
19941,168.18,1,168.18
13845,168.16000000000003,4,42.04
7710,168.16,2,84.08
4082,168.12,3,56.04
6730,168.10999999999999,3,56.04
8202,168.04,3,56.01
18469,168.0,4,42.0
6426,167.96,4,41.99
3673,167.93,2,83.96
6164,167.93,6,27.99
5642,167.91,2,83.96
16131,167.89000000000001,6,27.98
15171,167.88,1,167.88
15545,167.88,3,55.96
13146,167.85,5,33.57
14044,167.83,3,55.94
10830,167.82,3,55.94
14735,167.81,4,41.95
8039,167.79000000000002,4,41.95
6483,167.78,3,55.93
19477,167.76000000000002,2,83.88
7448,167.76,2,83.88
2797,167.71999999999997,3,55.91
12172,167.7,1,167.7
14724,167.7,1,167.7
3471,167.7,1,167.7
3399,167.64,3,55.88
4893,167.61,4,41.9
8010,167.56,3,55.85
13414,167.54000000000002,4,41.89
2727,167.54,3,55.85
18254,167.53,6,27.92
7219,167.45,4,41.86
13543,167.41,2,83.7
14929,167.39000000000001,5,33.48
19004,167.36,1,167.36
13180,167.35999999999999,3,55.79
11981,167.34,2,83.67
18681,167.3,3,55.77
14378,167.3,3,55.77
4964,167.27,4,41.82
9078,167.26,3,55.75
10000,167.18,2,83.59
1739,167.16,3,55.72
2884,167.15,4,41.79
5310,167.13,1,167.13
2650,167.1,3,55.7
9433,167.08,5,33.42
5120,167.07999999999998,2,83.54
13844,167.07999999999998,2,83.54
11539,166.95,3,55.65
10890,166.95,4,41.74
6812,166.91000000000003,3,55.64
17836,166.8,3,55.6
413,166.8,1,166.8
17436,166.77,2,83.38
2367,166.73000000000002,6,27.79
11393,166.68,2,83.34
13691,166.64000000000001,2,83.32
3776,166.64000000000001,2,83.32
15462,166.64,2,83.32
11450,166.56,4,41.64
15900,166.51999999999998,4,41.63
9245,166.49,3,55.5
394,166.48000000000002,2,83.24
2010,166.39,2,83.2
15303,166.38,3,55.46
2696,166.34,3,55.45
5882,166.32999999999998,3,55.44
2457,166.31,4,41.58
9080,166.21,4,41.55
19576,166.20000000000002,2,83.1
19624,166.2,1,166.2
11198,166.2,3,55.4
10881,166.19,3,55.4
12403,166.19,2,83.1
3711,166.19,4,41.55
17922,166.19,5,33.24
7085,166.18,2,83.09
3572,166.15,3,55.38
17630,166.11,2,83.06
19670,166.11,2,83.06
13353,166.04,3,55.35
7439,165.99,4,41.5
15028,165.97,2,82.98
9271,165.96,5,33.19
15715,165.96,5,33.19
8729,165.95999999999998,2,82.98
3675,165.92,1,165.92
6380,165.92,1,165.92
5357,165.89,6,27.65
8716,165.84,1,165.84
11245,165.83,3,55.28
16475,165.82,4,41.46
1213,165.79,6,27.63
3002,165.73000000000002,3,55.24
5799,165.72,5,33.14
13291,165.68,1,165.68
3364,165.66,4,41.42
10990,165.66,2,82.83
7262,165.54000000000002,2,82.77
15800,165.54,1,165.54
11332,165.51,3,55.17
5489,165.49,3,55.16
7407,165.48,5,33.1
8395,165.44,3,55.15
177,165.43,2,82.72
1300,165.42,1,165.42
18473,165.42,1,165.42
14680,165.42,1,165.42
15891,165.4,2,82.7
4009,165.39999999999998,2,82.7
18899,165.35999999999999,2,82.68
18575,165.32,3,55.11
14710,165.3,3,55.1
19359,165.29,3,55.1
13748,165.28,4,41.32
10155,165.26999999999998,3,55.09
16840,165.24,3,55.08
5497,165.20999999999998,3,55.07
12635,165.15,1,165.15
759,165.11,3,55.04
5920,165.08999999999997,3,55.03
19644,165.06,1,165.06
8724,165.06,2,82.53
1894,165.04,4,41.26
16717,165.01000000000002,2,82.51
13062,164.99,5,33.0
2125,164.95,7,23.56
12458,164.94,1,164.94
6891,164.86,3,54.95
16121,164.85,3,54.95
998,164.85,2,82.42
17661,164.83,1,164.83
19238,164.83,1,164.83
5001,164.82,3,54.94
8695,164.82,1,164.82
14236,164.74,2,82.37
10756,164.67,3,54.89
12953,164.66,2,82.33
10046,164.60999999999999,3,54.87
14948,164.57,2,82.28
15533,164.54000000000002,3,54.85
1074,164.5,3,54.83
17128,164.41,3,54.8
11901,164.38,6,27.4
1255,164.29999999999998,4,41.08
18763,164.29,2,82.14
4301,164.28,4,41.07
17404,164.26,3,54.75
10821,164.19,2,82.1
11357,164.16,3,54.72
19251,164.16,1,164.16
18602,164.10000000000002,3,54.7
17974,164.1,4,41.02
6560,164.07,2,82.04
182,164.03,2,82.02
18297,164.02,4,41.0
6014,163.99,3,54.66
2222,163.94,2,81.97
17900,163.89,1,163.89
15250,163.89,2,81.94
14723,163.87,2,81.94
4241,163.85,4,40.96
7542,163.85,2,81.92
19170,163.82,3,54.61
8755,163.82,3,54.61
14416,163.81,2,81.9
4737,163.75,3,54.58
2234,163.75,2,81.88
3237,163.74,1,163.74
13906,163.74,1,163.74
15601,163.74,1,163.74
15515,163.74,1,163.74
6154,163.67000000000002,3,54.56
18315,163.66,3,54.55
12947,163.61,2,81.81
828,163.58,1,163.58
17626,163.56,5,32.71
18346,163.52,1,163.52
11399,163.44,2,81.72
19322,163.35000000000002,2,81.68
7556,163.3,4,40.83
6524,163.26999999999998,7,23.32
18409,163.26,3,54.42
1338,163.26,3,54.42
15038,163.18,4,40.8
19360,163.12,2,81.56
11823,163.09,3,54.36
7099,162.98,7,23.28
15617,162.98,2,81.49
3807,162.95999999999998,3,54.32
3504,162.86,2,81.43
1252,162.84,2,81.42
8814,162.79,3,54.26
1310,162.77,3,54.26
655,162.69,3,54.23
16995,162.66,4,40.66
10732,162.63,3,54.21
10416,162.55,1,162.55
339,162.55,1,162.55
7932,162.55,1,162.55
2732,162.55,4,40.64
8937,162.5,4,40.62
18149,162.48000000000002,4,40.62
7570,162.47,4,40.62
18547,162.45,3,54.15
17454,162.43,5,32.49
14769,162.4,4,40.6
1407,162.39999999999998,3,54.13
1083,162.36,3,54.12
9167,162.35,4,40.59
10233,162.3,2,81.15
9456,162.29999999999998,4,40.57
18745,162.28,2,81.14
18045,162.25,2,81.12
15860,162.22,1,162.22
2280,162.22,1,162.22
2074,162.22,4,40.56
3950,162.21,4,40.55
3010,162.15,3,54.05
6094,162.09,4,40.52
8639,162.0,2,81.0
18103,161.97,3,53.99
1397,161.96,5,32.39
3121,161.95,6,26.99
14445,161.84,3,53.95
18981,161.82999999999998,6,26.97
17882,161.76,2,80.88
9406,161.75,2,80.88
14035,161.7,3,53.9
7422,161.69,2,80.84
10352,161.67000000000002,5,32.33
6386,161.64,3,53.88
351,161.63,1,161.63
2099,161.63,1,161.63
15233,161.6,1,161.6
12385,161.6,1,161.6
15918,161.6,1,161.6
11353,161.57999999999998,4,40.39
19179,161.43,4,40.36
19242,161.35,3,53.78
12412,161.32,4,40.33
16012,161.31,3,53.77
17291,161.29999999999998,2,80.65
11031,161.29,3,53.76
7076,161.19,2,80.6
10754,161.19,2,80.6
1259,161.17000000000002,5,32.23
6910,161.14,2,80.57
2720,161.12,2,80.56
13127,161.11,1,161.11
6581,161.11,1,161.11
