transaction_id,customer_id,amount
18895_33236,18066,184.11
18896_33237,7352,30.58
18897_33238,10262,27.53
18898_33239,6240,46.41
18899_33240,8983,37.65
18900_33241,17443,8.79
18901_33242,1817,22.16
18902_33243,5544,16.04
18902_33244,5544,126.9
18903_33245,17701,76.6
18904_33246,659,91.17
18904_33247,659,210.64
18905_33248,2225,161.11
18906_33249,3574,16.24
18907_33250,8860,27.84
18908_33251,15439,9.03
18908_33252,15439,81.88
18909_33253,14169,31.86
18909_33254,14169,39.09
18909_33255,14169,33.8
18909_33256,14169,16.24
18909_33257,14169,24.33
18910_33258,8527,22.16
18911_33259,17347,43.63
18911_33260,17347,242.24
18911_33261,17347,105.68
18911_33262,17347,187.96
18912_33263,8677,74.16
18912_33264,8677,33.91
18913_33265,8154,173.72
18913_33266,8154,131.76
18914_33267,1965,8.68
18915_33268,2091,43.16
18916_33269,13944,27.51
18917_33270,9053,77.26
18917_33271,9053,86.46
18917_33272,9053,79.52
18918_33273,6295,40.78
18919_33274,1715,49.91
18919_33275,1715,40.47
18919_33276,1715,97.38
18920_33277,3604,6.32
18920_33278,3604,178.64
18921_33279,2081,26.85
18921_33280,2081,8.07
18922_33281,8184,88.59
18922_33282,8184,71.16
18923_33283,14875,71.02
18924_33284,11987,15.99
18925_33285,7917,123.02
18925_33286,7917,229.8
18925_33287,7917,59.87
18926_33288,185,108.17
18926_33289,185,33.75
18926_33290,185,114.67
18927_33291,832,82.47
18928_33292,817,45.09
18929_33293,16872,6.01
18929_33294,16872,32.47
18929_33295,16872,19.76
18930_33296,2991,7.12
18931_33297,16393,22.41
18932_33298,16337,158.96
18933_33299,2256,94.32
18933_33300,2256,91.76
18933_33301,2256,65.47
18934_33302,10294,56.23
18934_33303,10294,23.14
18934_33304,10294,83.31
18935_33305,10204,77.26
18936_33306,8275,58.6
18937_33307,17721,8.53
18937_33308,17721,44.85
18937_33309,17721,14.03
18938_33310,5012,8.55
18939_33311,2623,24.04
18940_33312,11651,28.57
18941_33313,4656,9.2
18942_33314,9182,35.75
18943_33315,5384,333.27
18944_33316,15655,12.44
18944_33317,15655,74.12
18945_33318,5164,49.91
18945_33319,5164,41.7
18945_33320,5164,646.4
18945_33321,5164,7.41
18945_33322,5164,36.42
18946_33323,7127,28.57
18947_33324,16658,142.71
18947_33325,16658,146.71
18947_33326,16658,65.07
18948_33327,15122,38.75
18948_33328,15122,6.43
18949_33329,7469,161.02
18950_33330,3729,103.62
18951_33331,9347,71.9
18952_33332,13269,50.34
18952_33333,13269,81.98
18953_33334,46,45.87
18954_33335,5798,97.68
18955_33336,3217,13.81
18955_33337,3217,290.44
18955_33338,3217,14.55
18956_33339,16982,115.2
18956_33340,16982,177.84
18956_33341,16982,81.13
18956_33342,16982,142.62
18957_33343,3554,10.23
18957_33344,3554,30.36
18958_33345,1369,38.54
18958_33346,1369,116.17
18959_33347,10251,54.13
18959_33348,10251,44.44
18959_33349,10251,42.09
18959_33350,10251,162.55
18959_33351,10251,8.56
18960_33352,11488,49.48
18961_33353,19067,41.99
18961_33354,19067,150.16
18962_33355,99,25.45
18962_33356,99,12.41
18963_33357,14669,8.5
18963_33358,14669,168.8
18963_33359,14669,65.56
18963_33360,14669,48.47
18964_33361,15252,17.32
18964_33362,15252,23.75
18965_33363,9122,28.64
18966_33364,11514,21.61
18967_33365,652,86.69
18968_33366,216,128.61
18968_33367,216,323.11
18969_33368,570,19.76
18970_33369,18760,14.02
18971_33370,18900,65.07
18972_33371,19362,39.58
18972_33372,19362,24.63
18973_33373,81,17.83
18973_33374,81,27.91
18974_33375,18156,200.12
18974_33376,18156,138.36
18974_33377,18156,7.22
18974_33378,18156,79.83
18974_33379,18156,36.81
18975_33380,6494,11.75
18976_33381,10904,59.05
18977_33382,3984,78.78
18978_33383,6780,35.49
18979_33384,11025,14.55
18980_33385,7777,28.28
18980_33386,7777,8.38
18981_33387,9341,67.76
18981_33388,9341,102.76
18981_33389,9341,47.85
18982_33390,9124,38.75
18983_33391,15474,65.07
18984_33392,4167,44.8
18984_33393,4167,21.08
18984_33394,4167,377.28
18985_33395,12906,37.35
18986_33396,11342,21.28
18986_33397,11342,16.73
18987_33398,10042,55.46
18987_33399,10042,541.1
18987_33400,10042,68.22
18988_33401,12485,87.06
18989_33402,8498,57.76
18990_33403,11955,215.51
18990_33404,11955,94.29
18991_33405,11071,39.27
18992_33406,19063,114.2
18993_33407,19080,27.47
18994_33408,6628,100.6
18995_33409,13959,74.12
18995_33410,13959,17.88
18996_33411,9748,21.77
18996_33412,9748,48.58
18997_33413,2931,50.03
18997_33414,2931,147.16
18997_33415,2931,30.71
18998_33416,19672,9.79
18999_33417,667,5.25
19000_33418,2221,70.77
19001_33419,11566,39.9
19002_33420,10665,94.49
19002_33421,10665,7.54
19003_33422,5320,8.79
19003_33423,5320,143.56
19004_33424,14627,14.22
19004_33425,14627,160.53
19004_33426,14627,16.73
19005_33427,19396,92.11
19006_33428,4270,19.86
19007_33429,3463,9.79
19008_33430,17483,17.03
19008_33431,17483,20.86
19009_33432,16880,28.65
19009_33433,16880,25.45
19010_33434,3664,64.16
19010_33435,3664,159.05
19011_33436,18902,12.41
19011_33437,18902,12.72
19011_33438,18902,32.28
19012_33439,16782,121.13
19012_33440,16782,39.58
19013_33441,4044,195.47
19014_33442,9465,19.35
19015_33443,11017,109.33
19016_33444,895,76.3
19017_33445,19641,209.99
19018_33446,4848,47.19
19018_33447,4848,9.03
19019_33448,17300,28.12
19020_33449,13098,547.74
19020_33450,13098,118.26
19020_33451,13098,65.59
19020_33452,13098,44.44
19021_33453,2834,30.61
19022_33454,8983,34.38
19022_33455,8983,117.01
19023_33456,16697,11.75
19023_33457,16697,160.7
19024_33458,291,18.43
19024_33459,291,185.02
19025_33460,17668,74.7
19025_33461,17668,35.76
19026_33462,12953,77.6
19027_33463,18457,66.63
19028_33464,11038,27.68
19029_33465,16463,21.77
19029_33466,16463,70.3
19029_33467,16463,37.96
19029_33468,16463,137.37
19030_33469,9558,19.89
19030_33470,9558,110.69
19031_33471,9749,39.84
19031_33472,9749,415.08
19031_33473,9749,85.68
19031_33474,9749,29.4
19032_33475,14613,83.31
19033_33476,15715,35.6
19033_33477,15715,5.5
19034_33478,12108,25.08
19035_33479,9288,122.76
19036_33480,17448,166.2
19037_33481,15292,34.53
19037_33482,15292,70.3
19038_33483,5192,65.56
19038_33484,5192,39.84
19038_33485,5192,38.91
19038_33486,5192,36.4
19039_33487,11681,45.87
19039_33488,11681,119.57
19039_33489,11681,45.31
19040_33490,13322,20.73
19040_33491,13322,57.76
19040_33492,13322,37.01
19041_33493,9990,49.06
19041_33494,9990,49.17
19041_33495,9990,17.91
19041_33496,9990,176.02
19042_33497,15071,16.49
19043_33498,17017,14.55
19044_33499,10857,26.38
19045_33500,7909,50.04
19046_33501,6001,91.6
19047_33502,11525,27.84
19047_33503,11525,12.55
19048_33504,19408,74.16
19049_33505,18208,37.23
19050_33506,19854,67.95
19051_33507,14226,37.23
19052_33508,3380,132.0
19052_33509,3380,58.99
19053_33510,10253,18.98
19053_33511,10253,77.3
19054_33512,12779,101.54
19054_33513,12779,93.45
19055_33514,17920,25.52
19055_33515,17920,140.74
19056_33516,5431,90.58
19056_33517,5431,78.14
19056_33518,5431,32.54
19057_33519,14923,65.59
19058_33520,5434,52.42
19059_33521,3596,78.24
19060_33522,14765,72.89
19060_33523,14765,12.97
19061_33524,5690,179.06
19062_33525,7630,104.23
19063_33526,18940,30.84
19064_33527,12062,24.28
19064_33528,12062,146.71
19065_33529,12493,108.86
19066_33530,17248,140.74
19067_33531,4987,54.58
19067_33532,4987,8.79
19068_33533,18619,146.11
19069_33534,19806,53.49
19069_33535,19806,166.46
19069_33536,19806,14.32
19070_33537,19280,39.14
19070_33538,19280,252.5
19071_33539,10567,19.58
19071_33540,10567,20.11
19072_33541,370,192.28
19073_33542,9990,46.46
19073_33543,9990,22.89
19074_33544,9156,30.63
19075_33545,18780,110.4
19075_33546,18780,35.6
19075_33547,18780,71.07
19075_33548,18780,11.57
19076_33549,4890,8.79
19076_33550,4890,38.71
19076_33551,4890,44.66
19076_33552,4890,25.17
19077_33553,2176,249.1
19078_33554,12955,48.61
19079_33555,16949,23.92
19079_33556,16949,30.61
19080_33557,1561,19.56
19080_33558,1561,78.78
19080_33559,1561,38.86
19081_33560,12596,165.92
19082_33561,13684,39.06
19082_33562,13684,79.83
19083_33563,14174,41.84
19084_33564,12765,49.51
19084_33565,12765,26.4
19085_33566,727,11.39
19086_33567,6365,194.13
19086_33568,6365,521.25
19087_33569,9324,62.27
19088_33570,19583,70.01
19089_33571,4692,11.74
19090_33572,1244,28.57
19090_33573,1244,32.47
19091_33574,14255,12.49
19092_33575,11184,10.04
19093_33576,15403,230.12
19094_33577,5718,32.47
19095_33578,2447,40.42
19095_33579,2447,6.4
19096_33580,8112,41.24
19096_33581,8112,27.21
19096_33582,8112,639.18
19097_33583,4442,77.1
19097_33584,4442,8.15
19097_33585,4442,132.33
19098_33586,11027,54.13
19099_33587,5927,68.5
19099_33588,5927,28.23
19099_33589,5927,244.71
19099_33590,5927,39.84
19100_33591,7781,114.67
19101_33592,16184,763.4
19102_33593,14944,19.5
19103_33594,2221,59.05
19103_33595,2221,36.98
19103_33596,2221,65.07
19103_33597,2221,45.01
19104_33598,5614,7.39
19104_33599,5614,164.7
19104_33600,5614,214.4
19105_33601,5566,45.7
19105_33602,5566,49.91
19105_33603,5566,17.83
19105_33604,5566,25.45
19105_33605,5566,6.4
19106_33606,16502,30.84
19107_33607,896,187.57
19107_33608,896,36.85
19108_33609,9375,31.86
19108_33610,9375,19.56
19108_33611,9375,98.99
19109_33612,10008,21.48
19109_33613,10008,67.39
19110_33614,6519,43.66
19110_33615,6519,6.4
19110_33616,6519,93.45
19111_33617,9963,16.82
19111_33618,9963,69.16
19111_33619,9963,198.28
19112_33620,14175,50.76
19113_33621,8999,155.1
19113_33622,8999,43.68
19114_33623,15060,243.3
19114_33624,15060,110.84
19114_33625,15060,118.73
19115_33626,8342,147.52
19115_33627,8342,110.69
19115_33628,8342,27.53
19116_33629,3927,21.77
19116_33630,3927,52.01
19117_33631,7881,36.15
19118_33632,7236,11.57
19118_33633,7236,118.88
19119_33634,8841,25.48
19119_33635,8841,53.6
19119_33636,8841,151.2
19120_33637,11113,101.67
19120_33638,11113,9.25
19120_33639,11113,29.99
19120_33640,11113,213.06
19121_33641,13934,13.71
19122_33642,288,51.43
19122_33643,288,94.97
19122_33644,288,8.68
19123_33645,16651,7.07
19123_33646,16651,55.02
19124_33647,16866,124.96
19125_33648,5769,172.2
19125_33649,5769,285.69
19126_33650,8956,15.06
19126_33651,8956,24.33
19126_33652,8956,60.48
19127_33653,8643,11.03
19127_33654,8643,4.69
19128_33655,14257,13.71
19129_33656,8875,282.96
19129_33657,8875,106.21
19130_33658,15382,15.01
19131_33659,10234,23.23
19132_33660,5634,17.19
19132_33661,5634,310.88
19133_33662,1494,39.11
19134_33663,1720,7.16
19134_33664,1720,79.52
19134_33665,1720,45.31
19134_33666,1720,71.32
19135_33667,6973,79.68
19135_33668,6973,72.65
19135_33669,6973,49.48
19136_33670,17653,39.27
19137_33671,2923,44.32
19138_33672,1768,5.5
19139_33673,12629,38.19
19139_33674,12629,36.13
19140_33675,4175,54.13
19141_33676,7570,78.74
19142_33677,3613,15.86
19142_33678,3613,45.09
19142_33679,3613,43.18
19142_33680,3613,98.68
19143_33681,15170,94.91
19143_33682,15170,140.34
19143_33683,15170,17.19
19144_33684,4424,7.9
19145_33685,7962,28.61
19146_33686,14611,43.18
19146_33687,14611,32.18
19147_33688,9647,54.28
19148_33689,17742,53.96
19148_33690,17742,19.05
19148_33691,17742,111.38
19149_33692,1360,246.04
19150_33693,5321,51.2
19151_33694,15561,76.48
19152_33695,1498,7.16
19153_33696,6632,20.86
19153_33697,6632,12.49
19153_33698,6632,41.43
19153_33699,6632,44.27
19153_33700,6632,17.26
19153_33701,6632,25.45
19154_33702,2374,71.02
19154_33703,2374,56.54
19155_33704,15866,38.61
19155_33705,15866,19.56
19155_33706,15866,34.33
19156_33707,18255,195.08
19156_33708,18255,44.11
19157_33709,4714,12.97
19157_33710,4714,185.2
19158_33711,16004,45.31
19159_33712,266,80.54
19159_33713,266,92.6
19160_33714,10878,63.23
19160_33715,10878,71.35
19161_33716,12275,28.12
19161_33717,12275,29.57
19162_33718,17886,18.5
19162_33719,17886,93.9
19163_33720,15448,15.33
19164_33721,9176,38.86
19165_33722,6892,197.83
19166_33723,1643,27.51
19167_33724,7470,9.84
19167_33725,7470,30.27
19168_33726,5554,58.77
19168_33727,5554,59.77
19169_33728,15019,11.74
19170_33729,1339,35.75
19170_33730,1339,25.94
19170_33731,1339,40.84
19171_33732,18320,74.13
19171_33733,18320,19.5
19171_33734,18320,41.99
19172_33735,16759,37.17
19172_33736,16759,6.43
19173_33737,11830,46.78
19173_33738,11830,76.66
19173_33739,11830,6.45
19174_33740,8567,7.16
19175_33741,2091,107.54
19176_33742,1136,58.82
19177_33743,17748,319.32
19177_33744,17748,32.18
19177_33745,17748,22.01
19177_33746,17748,48.55
19178_33747,11051,174.98
19179_33748,2769,79.52
19180_33749,1481,122.51
19180_33750,1481,96.63
19180_33751,1481,153.86
19181_33752,7691,237.76
19182_33753,10830,53.51
19182_33754,10830,35.25
19182_33755,10830,79.06
19183_33756,8318,4.15
19184_33757,4673,19.15
19184_33758,4673,114.2
19184_33759,4673,142.62
19185_33760,17638,34.18
19186_33761,16877,104.4
19187_33762,13911,12.55
19187_33763,13911,39.09
19188_33764,3865,64.99
19189_33765,17189,79.83
19189_33766,17189,36.68
19189_33767,17189,146.11
19189_33768,17189,128.31
19190_33769,10197,61.13
19191_33770,8467,90.39
19191_33771,8467,108.86
19191_33772,8467,42.09
19192_33773,1956,199.21
19192_33774,1956,36.15
19193_33775,12593,46.4
19193_33776,12593,188.56
19194_33777,1185,9.27
19195_33778,1548,27.68
19195_33779,1548,42.51
19196_33780,13419,35.76
19197_33781,12378,12.97
19197_33782,12378,69.19
19198_33783,7895,49.69
19198_33784,7895,113.95
19198_33785,7895,86.46
19198_33786,7895,137.52
19199_33787,10370,190.85
19199_33788,10370,75.47
19199_33789,10370,4.96
19200_33790,4939,71.02
19201_33791,3014,19.56
19202_33792,17680,14.02
19203_33793,4180,39.6
19204_33794,187,20.11
19204_33795,187,7.12
19205_33796,19866,194.49
19205_33797,19866,17.6
19205_33798,19866,12.64
19206_33799,5118,43.18
19207_33800,4791,30.32
19207_33801,4791,48.07
19207_33802,4791,351.0
19207_33803,4791,6.96
19207_33804,4791,30.1
19208_33805,14627,18.25
19208_33806,14627,22.78
19208_33807,14627,36.12
19209_33808,14502,146.71
19210_33809,16384,62.27
19211_33810,15061,27.84
19212_33811,5770,47.42
19212_33812,5770,42.09
19213_33813,7691,49.51
19213_33814,7691,131.76
19213_33815,7691,79.44
19213_33816,7691,14.82
19214_33817,3502,77.72
19214_33818,3502,174.64
19215_33819,11406,33.8
19216_33820,3216,45.85
19216_33821,3216,23.14
19216_33822,3216,26.37
19217_33823,11005,102.58
19217_33824,11005,25.68
19218_33825,13243,53.51
19218_33826,13243,38.71
19219_33827,7401,82.08
19219_33828,7401,27.68
19219_33829,7401,108.86
19220_33830,17870,21.64
19220_33831,17870,24.37
19220_33832,17870,39.07
19221_33833,12637,119.34
19221_33834,12637,54.28
19222_33835,1712,24.21
19223_33836,10155,51.75
19224_33837,12433,67.94
19224_33838,12433,14.78
19225_33839,19748,65.42
19226_33840,4803,52.42
19227_33841,175,48.55
19227_33842,175,54.63
19227_33843,175,56.54
19228_33844,11895,48.07
19228_33845,11895,322.22
19228_33846,11895,154.71
19229_33847,4482,51.75
19230_33848,16349,19.5
19231_33849,9000,31.86
19231_33850,9000,25.17
19231_33851,9000,319.36
19232_33852,3930,199.64
19233_33853,11325,75.03
19234_33854,7013,19.15
19234_33855,7013,109.49
19234_33856,7013,160.44
19234_33857,7013,55.36
19235_33858,15762,261.54
19236_33859,3164,20.88
19236_33860,3164,31.38
19237_33861,17040,7.91
19237_33862,17040,155.25
19237_33863,17040,8.82
19237_33864,17040,61.55
19238_33865,5619,112.48
19238_33866,5619,65.28
19239_33867,7506,28.04
19240_33868,14435,49.17
19240_33869,14435,10.91
19241_33870,734,13.71
19242_33871,19469,9.95
19242_33872,19469,262.19
19243_33873,4062,29.53
19243_33874,4062,8.15
19243_33875,4062,21.83
19244_33876,14647,185.02
19244_33877,14647,40.31
19245_33878,3009,28.57
19246_33879,11747,210.89
19246_33880,11747,97.95
19247_33881,15992,303.83
19247_33882,15992,28.17
19248_33883,5322,159.68
19248_33884,5322,7.35
19249_33885,5741,47.14
19249_33886,5741,60.03
19249_33887,5741,51.75
19250_33888,5249,10.23
19251_33889,18249,9.2
19252_33890,2511,12.64
19253_33891,9920,10.6
19254_33892,8872,16.16
19255_33893,9946,8.85
19255_33894,9946,8.79
19255_33895,9946,37.17
19256_33896,9286,4.69
19256_33897,9286,48.55
19257_33898,7071,678.16
19258_33899,12373,61.61
19259_33900,114,202.8
19260_33901,7025,74.12
19260_33902,7025,21.77
19260_33903,7025,13.67
19260_33904,7025,23.92
19261_33905,4866,38.18
19261_33906,4866,40.34
19261_33907,4866,26.35
19261_33908,4866,78.78
19261_33909,4866,93.9
19262_33910,10844,33.76
19263_33911,2302,101.71
19263_33912,2302,28.04
19263_33913,2302,138.99
19263_33914,2302,44.2
19264_33915,1445,71.16
19264_33916,1445,8.55
19264_33917,1445,17.83
19265_33918,1937,39.07
19265_33919,1937,57.76
19265_33920,1937,512.52
19266_33921,8303,27.68
19267_33922,4636,12.94
19267_33923,4636,78.74
19268_33924,18479,44.8
19269_33925,13531,205.24
19270_33926,8464,17.12
19271_33927,11234,9.69
19271_33928,11234,39.6
19271_33929,11234,36.13
19272_33930,7115,554.64
19272_33931,7115,77.63
19273_33932,10501,4.78
19274_33933,9101,18.78
19274_33934,9101,113.43
19274_33935,9101,109.49
19275_33936,7282,31.71
19276_33937,9375,22.96
19277_33938,10443,195.98
19277_33939,10443,170.84
19278_33940,12699,8.66
19278_33941,12699,6.51
19278_33942,12699,15.86
19279_33943,11172,45.99
19279_33944,11172,8.15
19280_33945,5519,113.56
19281_33946,10748,28.65
19281_33947,10748,50.96
19281_33948,10748,24.37
19281_33949,10748,22.89
19282_33950,12511,60.97
19283_33951,1986,38.7
19283_33952,1986,91.6
19283_33953,1986,73.5
19284_33954,8027,31.71
19284_33955,8027,38.07
19285_33956,13695,15.18
19285_33957,13695,12.49
19285_33958,13695,12.97
19285_33959,13695,16.76
19285_33960,13695,28.53
19286_33961,9489,40.17
19287_33962,2780,145.96
19287_33963,2780,169.54
19288_33964,4133,30.61
19288_33965,4133,69.19
19288_33966,4133,127.33
19289_33967,2868,13.71
19289_33968,2868,36.5
19290_33969,10638,25.08
19290_33970,10638,37.23
19291_33971,14572,82.91
19291_33972,14572,11.74
19292_33973,3244,30.58
19292_33974,3244,17.19
19293_33975,2213,227.2
19293_33976,2213,268.36
19293_33977,2213,106.21
19294_33978,11881,88.89
19294_33979,11881,21.48
19294_33980,11881,77.22
19295_33981,16259,11.57
19296_33982,15914,239.76
19297_33983,18889,36.86
19297_33984,18889,138.66
19298_33985,1255,92.71
19298_33986,1255,24.77
19299_33987,40,92.51
19299_33988,40,253.2
19299_33989,40,119.52
19300_33990,13957,62.19
19301_33991,16018,33.76
19302_33992,8919,25.44
19302_33993,8919,189.96
19303_33994,8628,40.27
19304_33995,16840,34.38
19305_33996,6355,186.94
19305_33997,6355,30.71
19306_33998,6713,40.31
19306_33999,6713,8.82
19307_34000,8345,22.74
19307_34001,8345,172.43
19308_34002,15317,28.04
19308_34003,15317,142.96
19309_34004,18081,6.45
19310_34005,9125,15.18
19311_34006,16236,82.39
19312_34007,3404,112.18
19312_34008,3404,7.58
19313_34009,8133,51.43
19314_34010,15207,146.72
19315_34011,2134,142.62
19315_34012,2134,24.28
19315_34013,2134,76.04
19316_34014,74,14.55
19317_34015,8591,8.79
19318_34016,18846,27.84
19318_34017,18846,53.96
19318_34018,18846,43.18
19319_34019,12245,12.64
19319_34020,12245,145.69
19320_34021,6167,164.83
19320_34022,6167,97.95
19320_34023,6167,59.27
19321_34024,9685,201.76
19321_34025,9685,85.63
19321_34026,9685,453.08
19321_34027,9685,72.52
19322_34028,16836,142.09
19322_34029,16836,22.41
19322_34030,16836,10.8
19322_34031,16836,74.58
19323_34032,16990,49.54
19324_34033,16997,127.17
19325_34034,4370,46.78
19326_34035,6616,14.55
19327_34036,13411,21.72
19327_34037,13411,16.32
19327_34038,13411,28.12
19328_34039,907,19.05
19329_34040,6160,48.19
19330_34041,13015,104.02
19330_34042,13015,60.48
19331_34043,16223,19.86
19332_34044,11537,158.96
19333_34045,7206,41.97
19334_34046,1445,32.05
19335_34047,8547,77.72
19336_34048,3669,60.33
19336_34049,3669,10.6
19337_34050,3384,43.48
19338_34051,13672,54.43
19338_34052,13672,12.73
19339_34053,2011,476.88
19340_34054,19246,181.53
19341_34055,6714,38.86
19341_34056,6714,81.98
19341_34057,6714,70.26
19341_34058,6714,8.79
19341_34059,6714,69.35
19342_34060,19164,6.32
19343_34061,18646,290.29
19343_34062,18646,736.8
19344_34063,1281,13.13
19345_34064,2457,68.4
19346_34065,11965,13.65
19346_34066,11965,61.38
19346_34067,11965,62.93
19346_34068,11965,121.36
19347_34069,9178,15.86
19347_34070,9178,53.51
19347_34071,9178,7.12
19348_34072,14104,86.46
19349_34073,14547,85.09
19349_34074,14547,38.71
19349_34075,14547,21.08
19349_34076,14547,8.55
19350_34077,13273,65.56
19351_34078,7129,14.24
19351_34079,7129,30.61
19351_34080,7129,21.64
19351_34081,7129,21.83
19352_34082,2291,16.04
19352_34083,2291,835.44
19352_34084,2291,83.31
19353_34085,15100,30.71
19354_34086,18854,49.92
19355_34087,3722,20.73
19356_34088,11913,38.54
19357_34089,7494,143.95
19357_34090,7494,25.08
19358_34091,15378,186.6
19359_34092,19313,66.86
19360_34093,1387,43.63
19360_34094,1387,25.08
19361_34095,2001,93.09
19362_34096,4134,38.86
19362_34097,4134,104.72
19363_34098,10698,217.56
19364_34099,9921,30.71
19365_34100,6442,21.08
19366_34101,2567,44.11
19367_34102,1919,328.47
19368_34103,16897,11.03
19368_34104,16897,85.51
19369_34105,13448,29.99
19370_34106,10987,63.23
19371_34107,14132,34.22
19371_34108,14132,65.47
19372_34109,11609,9.27
19373_34110,19206,14.55
19374_34111,5282,6.4
19375_34112,11997,170.53
19376_34113,943,64.99
19377_34114,60,135.25
19378_34115,18592,47.42
19379_34116,2728,67.95
19379_34117,2728,11.03
19380_34118,19542,15.33
19381_34119,17528,42.2
19382_34120,11456,37.51
19382_34121,11456,5.63
19383_34122,10785,40.19
19383_34123,10785,36.81
19384_34124,4565,91.17
19385_34125,10751,415.15
19386_34126,9002,22.16
19387_34127,8370,106.21
19387_34128,8370,44.93
19388_34129,5704,47.41
19388_34130,5704,369.1
19389_34131,11153,151.12
19389_34132,11153,30.58
19389_34133,11153,6.63
19390_34134,9881,86.69
19390_34135,9881,85.49
19391_34136,2585,193.77
19392_34137,15750,110.84
19392_34138,15750,126.9
19393_34139,19942,35.03
19394_34140,5420,55.45
19395_34141,11023,81.13
19396_34142,12171,96.21
19396_34143,12171,760.12
19397_34144,929,126.78
19398_34145,8823,17.91
19399_34146,16857,121.13
19400_34147,8050,101.89
19400_34148,8050,140.74
19401_34149,13916,7.22
19402_34150,13175,104.23
19403_34151,11390,30.12
19403_34152,11390,3.5
19403_34153,11390,74.14
19403_34154,11390,12.55
19404_34155,14367,105.32
19405_34156,12646,39.06
19405_34157,12646,16.32
19405_34158,12646,167.36
19405_34159,12646,44.73
19405_34160,12646,6.4
19406_34161,7827,85.16
19407_34162,9268,117.47
19408_34163,14126,117.99
19409_34164,19445,101.8
19409_34165,19445,61.16
19410_34166,12307,10.64
19411_34167,376,75.93
19412_34168,11898,48.07
19412_34169,11898,7.35
19413_34170,18343,72.65
19413_34171,18343,21.08
19413_34172,18343,47.19
19413_34173,18343,36.15
19414_34174,16751,293.76
19415_34175,12438,411.6
19415_34176,12438,171.44
19416_34177,14542,130.98
19416_34178,14542,19.58
19416_34179,14542,21.83
19417_34180,144,147.49
19418_34181,17850,15.33
19419_34182,16623,65.48
19419_34183,16623,21.08
19420_34184,4705,103.91
19420_34185,4705,59.78
19421_34186,8067,9.84
19422_34187,15073,247.08
19422_34188,15073,207.01
19423_34189,19171,21.77
19424_34190,17952,109.16
19425_34191,19663,4.78
19426_34192,203,28.12
19426_34193,203,19.5
19427_34194,15274,114.98
19428_34195,4840,614.34
19429_34196,13057,6.96
19429_34197,13057,60.44
19430_34198,7448,19.5
19430_34199,7448,148.26
19431_34200,499,8.79
19432_34201,1254,50.5
19432_34202,1254,28.12
19432_34203,1254,42.11
19433_34204,15673,49.46
19434_34205,6002,333.58
19435_34206,650,79.62
19436_34207,4203,88.04
19437_34208,9408,151.97
19437_34209,9408,36.85
19437_34210,9408,25.79
19438_34211,18280,114.67
19439_34212,18730,9.95
19439_34213,18730,11.97
19440_34214,16989,32.05
19441_34215,11935,79.83
19441_34216,11935,11.74
19442_34217,2576,254.52
19443_34218,15215,28.23
19443_34219,15215,28.53
19443_34220,15215,8.85
19444_34221,12446,63.23
19444_34222,12446,45.08
19444_34223,12446,19.35
19445_34224,15396,379.54
19446_34225,9803,109.17
19447_34226,6669,47.24
19448_34227,898,83.73
19448_34228,898,9.25
19448_34229,898,221.56
19449_34230,7450,14.32
19449_34231,7450,63.69
19450_34232,10789,10.34
19451_34233,858,43.66
19451_34234,858,289.64
19452_34235,12825,111.97
19452_34236,12825,51.23
19453_34237,16281,90.39
19453_34238,16281,176.9
19454_34239,6780,142.71
19455_34240,17085,25.17
19455_34241,17085,11.03
19455_34242,17085,72.52
19456_34243,827,8.07
19457_34244,6374,39.36
19458_34245,14655,66.01
19458_34246,14655,19.83
19458_34247,14655,44.44
19458_34248,14655,16.94
19459_34249,12822,7.07
19460_34250,3336,25.17
19460_34251,3336,59.77
19461_34252,1210,77.31
19461_34253,1210,140.02
19461_34254,1210,64.73
19461_34255,1210,89.3
19462_34256,2038,77.3
19462_34257,2038,18.43
19462_34258,2038,118.73
19463_34259,5813,71.9
19464_34260,13791,12.51
19465_34261,19964,11.97
19466_34262,6389,109.17
19467_34263,7478,81.87
19467_34264,7478,146.71
19468_34265,3564,22.96
19468_34266,3564,83.06
19469_34267,12554,69.48
19469_34268,12554,8.55
19470_34269,17975,14.03
19471_34270,19548,74.14
19472_34271,3343,40.47
19473_34272,11690,375.14
19474_34273,2283,215.51
19475_34274,4405,208.04
19475_34275,4405,104.72
19476_34276,6587,514.48
19477_34277,6505,21.08
19477_34278,6505,48.55
19478_34279,18047,55.31
19478_34280,18047,22.01
19478_34281,18047,18.25
19478_34282,18047,120.93
19479_34283,16497,148.54
19480_34284,2581,21.64
19481_34285,14844,15.06
19481_34286,14844,86.08
19482_34287,11624,31.93
19483_34288,14359,216.93
19484_34289,18922,65.84
19485_34290,617,38.86
19486_34291,4727,43.01
19486_34292,4727,13.72
19487_34293,19966,41.24
19488_34294,2173,30.61
19489_34295,12237,300.27
19490_34296,3986,290.08
19491_34297,7663,20.02
19491_34298,7663,50.03
19492_34299,17500,78.5
19493_34300,3340,61.13
19494_34301,6332,111.38
19494_34302,6332,283.88
19494_34303,6332,411.04
19495_34304,3367,142.7
19495_34305,3367,54.58
19496_34306,18549,4.96
19496_34307,18549,8.5
19496_34308,18549,22.41
19497_34309,17276,34.71
19497_34310,17276,38.61
19497_34311,17276,6.01
19497_34312,17276,46.4
19498_34313,3810,173.75
19498_34314,3810,15.86
19498_34315,3810,49.13
